rating,text,name
5,"This location is currently doing takeaway only. Their other location is still doing dine in service. Called in ahead for our order, pick up and payment were...",Pham Sushi
4,"We found this place to take a new starter, as it's quite close to the office and has outdoor seating.",Pham Sushi
4,"I'd mentioned to a Londoner friend of mine that we were planning on checking out the Old Queens Head because it was reportedly haunted. Haunted by hipsters,...",The Old Queens Head
4,I lived in London from 1994 to 2003 and returned in 2019 to find Islington a very different place than I remembered. Very few businesses I loved survived...,The Old Queens Head
5,"Ah man this place has it all, great food, good music and banging drinks! Love love love, if you wanna party, and drop some moves this is the place! 

Food...",The Old Queens Head
5,"On my first trip to London, our only plans were to visit the major sites, eat local food, and wing it. Found this place on Yelp on our first night and have...",Dirty Bones
1,"So I get there at about 1015, I actually have to approach someone to get a table. Then I'm told that they stop serving food at 10 o'clock, even though they...",Dirty Bones
3,"Was super excited to try this place, but I was really disappointed. While the service was great, the food was mediocre and the drinks weren't that good. The...",Dirty Bones
5,"Very friendly and accommodating restaurant across the road from the ever popular somewhat 'arrogant' establishment.


Breakfast is superb, I would recommend...",Albion
2,"Not very pleased with my experience. 
It is a cool place in a hipster way but the service is terrible and it ends up being quite expensive. 
Bread looks...",Albion
4,"Take away is a 5 star rating with quick friendly service.
Even with a new cashier helping us.
She was so helpful and happy.
Dine in service was at a very...",Albion
4,Hayward Gallery is a world-rebound contemporary art gallery located in Southbank Centre in central London. I enjoyed the Space Shifters exhibit that I went...,Hayward Gallery
4,"Hooray, the Hayward is here again! I really missed the gallery and couldn't wait for it to reopen its doors after a major refurb. I renewed my Southbank...",Hayward Gallery
5,I like the Haywood though it is slightly hidden amongst the other South Bank institutions. Perhaps that's its charm. Like the Whitechapel it isn't afraid to...,Hayward Gallery
5,Great stop in Notting Hill for lunch. Some pub atmosphere but with a greater variety of food than the typical pub. The Chicken and Kabob skewers had meat...,The Sun in Splendour
5,"Second time in London and had to come back here! Everyone is happy:) There was Jamie the wonder man who greeted us at the door, then kept our food and...",The Sun in Splendour
4,"While wandering the streets of Notting Hill, sleep deprived from our overnight flight to London, we stumbled upon this friendly and inviting spot. My son...",The Sun in Splendour
5,Simple but very delicious food.  Variety of baked and artesian pastries and vibrant and helpful staff.  Our first breakfast in Paris and we already fell in...,Le Pain Quotidien
5,I know there are multiple Le Pain Quotidien locations but we really enjoyed this one. It reminded me of all the places where you go in the U.S. that tout...,Le Pain Quotidien
5,"This restaurant was amazing.  We needed a place that was open super early, as we were majorly jet lagged our first day in Paris, and awake and hungry at...",Le Pain Quotidien
5,Found this little hidden gem on a side street in a neighborhood. It had great reviews and was a tiny little bar that could hold maybe 20 to 30 people...,L'Ambre Bar
5,If you are looking for a great cocktail or just to meet people and speak in English and French this bar like a cozy speak easy is for you.  Press the button...,L'Ambre Bar
5,Super cocktail and drinks place. Anthony and Kevin are partners in this quaint smaller Parisian but wonderful find. Not only is the service attentive and...,L'Ambre Bar
5,Really good vegan food at a fair price! They had a ton of options besides the usual vegan burgers and salads. I got the appetizer+main+dessert dinner option...,Végét'Halles
3,"Ok. I like what they're doing here, I love the variety of options on the menu, the incredible pricing for a 3-course lunch, the service and the ambience....",Végét'Halles
4,"Before heading into the Louvre, we had a tasty lunch at a vegetarian restaurant called Végét'Halles. We shared the Beignet de tofu avec sa Vegannaise (Tofu...",Végét'Halles
5,"This is one the PRETTIEST afternoon tea / coffee spots I've ever been too. The design reminds me a little bit of Russian tea rooms with a French twist.

I...",Café Pouchkine
1,"Very disappointing at all regards... expansive, not good and could not have a bill with the exact meal I ordered 
I will never come back here.
By the way,...",Café Pouchkine
3,I was so thrilled to get an opportunity to have 'high tea' at this place. Any of these locations would have done so think the worst part was the strange...,Café Pouchkine
5,"We came to Jodi's Café for a late lunch. Amazing avocado toast. There are only two patio tables but if you get one, you have a lovely side view of the...",Jozi Café
5,Jozi cafe is a petit little cafe with. A few seats that makes it all that much more intimate for breakfast. My fiancé and I both were soo hungry and all...,Jozi Café
5,"Great coffee place with an amazing view of the Pantheon. Coffee is very good, which is not oftennin Paris.",Jozi Café
5,Food was excellI would totally recommend this place if you're around the Eiffel Tower. Perfect location and the place overall is very nice.,La Terrasse du 7eme
5,"Thank you for a true French dining experience God Bless and viva la France  
I look forward to my next favorite City in the world",La Terrasse du 7eme
1,Overpriced. Tasteless. Scream that you don't want water but tap water. Not worth it. Tourists trap.,La Terrasse du 7eme
5,My family makes crepes for dinner and always try to find a restaurant when traveling.  This was one of the best we've ever tasted.  Great little place in...,Culture Crêpes
5,These were really good. Excellent flavors and presentation. Staff was friendly and overall we enjoyed our experience here. Prices are more if you dine in...,Culture Crêpes
5,"Soooo good ---traveling from Los Angeles , service great friendly and quick banana Nutella yummy!!!very reasonable definitely stop by getting the ham and...",Culture Crêpes
4,My husband and I had a late lunch here in October after arriving in Paris for a two week long European vacation. This was our first meal in France and it...,La Fée Verte
3,This is a lovely cafe with seating outside on a relatively quiet street. We stopped here for lunch and ordered the fermière salade. This was pretty basic...,La Fée Verte
5,"Had a great dinner at this busy bistro! Started the night with the classic French Onion and Escargot with baguettes and they were amazing, the soup was a...",La Fée Verte
4,"Yes!! Michelin star rated noodles!!

That's right. In the land of Michelin stars, you can find a tiny Chinese spot right smack in the middle of Saint...",Mirama
3,"Fresh Chinese food, good prices and nice staff 

We got the sweet and sour chicken, shrimp and mushrooms, fried rice and dumpling soup. All very good...",Mirama
5,"Great food at reasonable prices. We were a bit skeptical at first because we arrived when the chefs were about to start their meal break. That said, we had...",Mirama
5,"Superb!!!

We first heard of La Villaret from Paris By Mouth, and we are sure glad we did. 

We made a reservation for the evening of the Metro strike....",Le Villaret
5,My daughter was so obsessed with the mushroom soup here we ordered it twice. Great service and the six course meal was delicious. Just the right amount of...,Le Villaret
3,"My wife and I tried this place for lunch one day, which is tucked away in a quiet back street kind of between the Bastille and the Belleville neighborhood....",Le Villaret
5,"Stopped by for an early brunch and I had an excellent meal. I ordered the brunch set which came with a variety of different things -- so worth the price!

I...",Les Puces des Batignolles
5,This is the breakfast/brunch place my hotel receptionist recommended. Its staff are friendly and the restaurant is family friendly. Price is a little steep...,Les Puces des Batignolles
4,"I've been here a few times over the years and it's a nice neighborhoody place, ""dimly lit and cozy"" as Yelper Su L. says.  It's fun and quirky inside and...",Les Puces des Batignolles
4,"Craving yakitori in Paris, we found Yasube on Yelp. It was actually our last meal in Paris, and what a way to end a fabulous trip to the City of Lights....",Yasube
5,"On a street of all Japanese restaurants, we chose this one because it didn't have a long line. We had an excellent experience. You can order a la carte, but...",Yasube
3,"Service: 4 stars
Food: 3 stars
Ambience: 2 stars
My clothes smell like BBQ meats the entire night: 1 star
This place fills up quickly. I arrived right at...",Yasube
5,AMAZING!!! The food...the owner...the servers and bartenders. We have been in France for almost 2 weeks and we have eaten there 4 times. Always feels so...,Monteverdi
3,This is a super-cozy restaurant in a cute neighborhood.  The perfect spot on a cold winter night complete with a piano bar. The food is very good. The menu...,Monteverdi
4,Decent Italian spot. The squash blossoms with mini zucchini with a tomato dipping sauce was really tasty. At 8pm they have live piano.. such a nice touch,Monteverdi
5,"This is the second time my wife and I have come here.  We are not vegetarians or vegans.  We eat meat.  So when I say that this is good food, it is!


They...",La Palanche d'Âulac
5,How silly..im in Paris and I eat at a Vietnamese restaurant.  For a change of cuisine.  It was good .the flavors were there. The price was right and I would...,La Palanche d'Âulac
5,"Vegan Vietnamese as about as good as it gets.
Comfortable and owners care and diligent with great portions taste and authentic dishes.
Curry reported good,...",La Palanche d'Âulac
5,"My favorite dinner experience this visit to Paris. Colleagues had highly recommended and called ahead and made reservations for the two of us.

Upon...",Des Gars dans la Cuisine
5,Simply delicious food. Ate a lunch and dinner there and still wanted more. Asked the waiter to pair wines for us and he did an outstanding job. Discovered...,Des Gars dans la Cuisine
5,"Small, intimate restaurant, with quality food and a cute atmosphere. The sea bass was good, albeit a little heavy on the olive oil. The monkfish linguine...",Des Gars dans la Cuisine
5,We visited this cemetery in September 2017.  I went there specifically to find Jim Morrison's grave.  This is a beautiful cemetery with well-marked graves...,Cimetière de Montmartre
3,"An interesting cemetery.  

As we were trying to leave the Moulin Rouge area, we thought we could cut across the cemetery.  By the way, no you cannot....",Cimetière de Montmartre
5,"François Roland Truffaut (February 6, 1932 - October 21,1984) is buried here. I'm posting my photo of his grave. Just like all the cemeteries in Paris it's...",Cimetière de Montmartre
4,Surprisingly good steak frites. Solid fries and very tender steak with a fantastic peppery sauce. We just wandered in randomly and were very happy with it.,Loup
5,Had a wonderful breakfast here. The place is charming and my eggs Benedict was divine!,Loup
4,"Paris, France

Hangry? 

When the most popular places are packed Au Pied du Cochon for instance, and you don't have a reservation, this little corner cafe...",Loup
5,"One of my favorite spot in Paris!

I'll be honest, back when I lived in France I never spent too much time looking for nice spots to eat out, just because...",Café Marlette
4,I stopped in for breakfast. It was a little busy around 10 am and there were no tables inside. I waited outside for about 5 minutes then was able to sit...,Café Marlette
4,They have a good place for you to seat and have a nice breakfast or brunch. The avocado toast selection are really good and the service is great,Café Marlette
5,"Komptoir, How I love thee.

I first found you in January of '08 whilst my cousin and I were in Paris for the weekend, and you derailed us from our trip to...",Le Komptoir
5,"This restaurant opened late. We came around 8 ish, and stayed until 10:30pm. We ordered a mixed plate and two glasses of wine. We were given a basket of...",Le Komptoir
5,Greg was fantastic--really made our night a delight!,Le Komptoir
4,"In the heart of Le Marais lies Les Marronniers, an establishment that seems always packed with locals and tourists alike.

My friend and I came here for...",Les Marronniers
5,"Have a big group? This is the place for you, They have a large upstairs as well as an ample interior to host a small gathering. The food is good, maybe not...",Les Marronniers
4,"The chips were great!  Ok ok, start from the beginning...

We had just walked from comptoires de l'homme (where I got my Aqua di Parma shaving cream) over...",Les Marronniers
4,"Food and memory is a funny thing. I'm sure we didn't eat more than two or three times at the Ethiopian restaurant in Vancouver, but I remember the times we...",Ménélik
5,"Very much off the beaten path, Menelik is an unofficial Ethiopian embassy, or at the very least, a cultural center.  The walls are full of kitschy...",Ménélik
4,"Great Ethiopian restaurant, in a very living a friendly neighborhood of Paris.
The place is authentic, staff is friendly, food is served quickly. Meals are...",Ménélik
4,"Not a bad taste.
Today I have visited and order prefix manu.
I had shrimp pakora, shrimp curry, kheema nan, Rice and Kulfee. Portion was good and taste was...",Le Palais de Raja Maharaja
5,"Although French food is very good, my boyfriend and I were looking for some diversity in our cuisine. On Yelp, we had found Le Palais de Raja Maharaja and...",Le Palais de Raja Maharaja
1,Total avoid unless of you want bland food and poor service.  The waiter got our order wrong and half our party did not get their food until 30 later.  Naan...,Le Palais de Raja Maharaja
4,"Come for the roast chicken, because it is, in fact, the BEST roast chicken I have ever eaten in my whole adult life. I also got the escargot to start (when...",Brasserie Lipp
1,"So if you want to experience the worst in service please visit Brasserie Lipp. We have travel extensively and have visited Paris many many times, tonight we...",Brasserie Lipp
4,Old school brasserie with the required grumpy waiters and heavy on salt and butter. It was surprisingly good for what I'd consider a touristy place....,Brasserie Lipp
5,"I always seek out bagels wherever I am. They are one of my top 5 fave bread products, and I would like to think I am a reliable source. (I've had bagels...",Bagels and Brownies
5,I was looking for a quick lunch option that I could easily bring to the Luxembourg Gardens and stumbled upon Bagels and Brownies. The Dallas is SO...,Bagels and Brownies
4,"DELICIOUS bagel sandwiches that are really cheap. Perfect place to grab a bite before hanging out in The Luxembourg Gardens. 

Les sandwiches sont très...",Bagels and Brownies
5,Stopped in here for lunch on a Friday. I went with the lunch duo: €9 for a hot dog and a side. I went with the bahn mi dog and the plantains. Loved the hot...,Le Tricycle
1,"Posted that they are open on google, but when I arrived they were closed. It looks like they are shut down permanently. Please update your opening hours on...",Le Tricycle
4,"The hot dogs were affordable for vegan pricing and quite aesthetically prepared. You have 4 vegan dogs to choose from with interesting flavors (Bahn mi,...",Le Tricycle
5,"The service was awesome.  Believe me when you bring in 8 American women into a place who speak very little French and all have questions about the menu, you...",Chez René
5,"So many places have been disappointing lately in Paris. This isn't one of them. From appetizers to coffee, this place delivered solid french cuisine and...",Chez René
5,Excellent service by Daniel. Had a delicious and normal sized goat cheese salad. Then had the best duck confit on the left bank- the order includes 2 whole...,Chez René
5,Great classic brassiere food at very affordable prices. The interior is a bijou of old world dining style. Keep room for the table side made crepe flambé.,Brasserie Flo
4,Great classic even thought the menu is very paired down from its heyday.,Brasserie Flo
5,"Have been going here for over 30 years and very seldom, if ever, disappointed. This time with five of us, the restaurant was quiet, but the waiters looked...",Brasserie Flo
4,I stumbled upon this bakery while in Paris and they had delicious and freshly baked croissants! I bought the almond and chocolate pastry it was a mix of...,Legay Choc
4,There were many mornings when our group woke up and needed a quick bite while on our way to all the sights rather than dining in. Legay Choc has made this a...,Legay Choc
3,"[ENGLISH]
You are not going there for the quality of the products but really for the design of them!
Nice service at the till, smiling and friendly people...",Legay Choc
5,"We've often passed the Au Petit Marguery on trips to Paris, but actually never visited; until now.  I'm glad we did.

Au Petit Marguery is one of those...",Au Petit Marguery
5,"A very nice, well priced meal in a traditional French setting.  Can sit inside or outside.  Several price fix options.  My husband and I had food grad, tuna...",Au Petit Marguery
4,"Nice ambience, decent service (not overly friendly but not rude either). I was a little surprised that the bread was already placed on the table rather than...",Au Petit Marguery
5,"This place has good vibes, the food tastes great and very friendly servers. They are also fast... our food came out right away.",The Frog & Underground
4,"We ordered from Frog & Underground on Uber Eats. It was great late night pub food.

We got their chicken fingers and a burger. Both were great and tasted...",The Frog & Underground
4,My mom and I went to The Frog & Underground after wanting some American-ish food while in Paris. We took the metro and walked to The Frog & Underground....,The Frog & Underground
5,"Top5 meal of my life. Master chef creates the finest Japanese dishes with finesse, grace and decades of discipline. Isami is worthy of long distance travel...",Isami
3,The food here was really good. Very fresh and very traditional. The edamame was hot and sprinkled with sea salt. The miso was perfect and the nigiri was...,Isami
3,"Addicted to Japanese food is just an understatement when It comes to me...
Went two times to Isami thanks to the advice of a friend. Perfect spot for a date...",Isami
5,I am a HUGE fan of everything that Marc (aka Bob) does. It all started back in the days with the opening of Juice Bar. When I saw the big baby blue awning...,Bob's Bake Shop
3,"We stopped here for lunch on Bastille day. The servers were very friendly and helped translate the French menu. The honey pie was decent, it was essentially...",Bob's Bake Shop
4,"Awesome Pies ""Babka"" ""Pecan"" and the traditional one ""Apple"" ans great sandwiches with bagels accompanied with freshly juices!! Just amazing",Bob's Bake Shop
5,"Les Trois 8, you saved Paris for me! 
Was in Paris on short holiday before we jetted off to Madrid. To be honest both my husband & we're not really liking...",Les Trois 8
4,"Okay, I would hardly call myself an expert on hipster bars, but this place certainly comes close to the title, at least in my opinion. Then again it is...",Les Trois 8
4,"If you're in Paris on a Wednesday night, and you love craft beer, COME HERE!

Wednesday evenings (I think from 6 - 8 PM, but you'd want to double check) are...",Les Trois 8
5,"SIMPLY INCREDIBLE!!! Besides the rude British woman (another customer) pointing at me and laughing (no clue), this place quite literally was the dining...",Café de la Butte
5,Go here!!! Authentic French...not pretentious. Service immaculate! Even with my nothing tourist French the waitress was amazing. Ravioli was delicious. Duck...,Café de la Butte
5,"Awesome place, first time trying frog legs and was amazing also try the veal in a Roqueffort sauce",Café de la Butte
5,"After a disappointing 40 minute round trip to discover our go to coffee spot was closed, Yelp directed us to Honor and what a great find!

Flat whites spot...",Honor
5,"Our favorite thus far. Mild double shot caps with friendly service. We've been here a handful of times and have enjoyed their quiet, partly shaded courtyard...",Honor
2,"Coffee was good but they don't have a service,no restroom but they serve for here,weird,no WiFi,you can use a credit card min 5€,too slow service,because...",Honor
5,"The most beautiful Starbucks in the world.

I sat for a bit and enjoyed my coffee because this place is so pretty!  Fair warning; it is loud and crowded...",Starbucks
4,It's a beautiful and large Starbucks. The building fits into the opera district. Not all the employees speak English. Even though I only asked for a tall...,Starbucks
4,"First of all, this is the fanciest Starbucks I have ever visited. 

We were on our way to Galeries Lafayette when we stumbled upon this location. We were...",Starbucks
5,"It's a small museum and would not take long therefore it's an absolute must to pay tribute by visiting. 
It's free as well. 
Very well maintained and put...",Memorial de la Shoah
5,Excellent tribute and Musuem of the holocaust in France during WWII. Wall of names. Tribute to the victims. Excellent timeline. Very sobering. Amazing...,Memorial de la Shoah
5,A very sobering experience but I would never regret taking the time to see this. Almost everything is translated into english. There are some videos on...,Memorial de la Shoah
5,My partner and I were looking for a place to have a quick dinner on a Tuesday night on our trip to Paris. We rented out an Airbnb near this area and popped...,Tesoro d'Italia
5,Love the Italian food in this place; you know its good when Italians come to eat here.  There is nothing I have had that has been anything other than...,Tesoro d'Italia
4,"Agree with everyone, best Italian in Paris by far. We got there and the place was not full and we thought that was bad until we ate. Food was excellent....",Tesoro d'Italia
5,I was born and raised in Korea (Seoul) and I can vouch that this place is EXTREMELY GOOD. Better than any other Korean restaurants I've been to all over the...,Soon Grill
4,"This is an elegant, up-scale Korean bbq restaurant.  It seems reservations are recommended but I was able to be seated immediately on a Wednesday evening at...",Soon Grill
5,"This is an awesome Korean restaurant in Le Marais. Good ambiance, great presentation of the Korean food that is yummy.

Maybe on a little expensive side if...",Soon Grill
4,We happened upon this bar because our original destination which was located next door was closed. There was a Prince cover band performing and they were...,Le Réservoir
4,Nice place to brunch ;),Le Réservoir
5,"How to spend one night in the mountains of Afghanistan 20 mn from Bastille!! The food, the service, the place itself... everything was perfect! All the...",L'Afghanistan
4,"This is the best afghan restaurant I've found in Paris.
The staff is very nice and helpful if you don't know what to pick from the menu.
Everything tasted...",L'Afghanistan
5,Absolutely great. All 4 of us enjoyed their starters and meals. Wochenende will be back next year.,L'Afghanistan
5,"This is one of my favorite museums in Paris (and actually maybe in the world).  Between the two times I visited, a couple years apart, every exhibit has...",Palais de Tokyo
4,"I was here to check out a few new designers for the Paris fashion week 2018.  PdT this year's shows have some really awesome up and coming, hard working new...",Palais de Tokyo
5,"I don't really like contemporary or modern art, but I do like installation art, which is exactly what I got when coming to the Palais de Tokyo on April...",Palais de Tokyo
5,"During my visit to this pub, I had a very nice conversation with the bar tender Adam. Very knowledgeable on all beers and whiskeys. I would encourage anyone...",The Highlander
5,"A Scottish bar in Paris? Get out of here! Best place to grab a scotch anywhere in the heart of Paris! If you're sick of all that fancy French food and wine,...",The Highlander
5,Amazing Scottish bar we stayed all night at. They played the Super Bowl and it had an amazing turnout with a great crowd. They have events every single...,The Highlander
5,By far the best burger i have tried in Paris.  The Place is small so there could be a little waiting time but sit down and order some nice drink in the bar...,PNY BURGER MARAIS
5,"Food was delicious! 

We waited outside for about 10 minutes since we got there before they opened, some other guests tried opening the door but were told...",PNY BURGER MARAIS
4,"On our first attempt, we tried to dine at PNY on a Saturday evening around 10pm.  Unfortunately, they were packed and unlikely to have tables before...",PNY BURGER MARAIS
5,I'm so happy I looked on Yelp first because I am happy with everyone else reviews.  This place won my heart and it felt more authentic.  Yes it was small...,Crêpe Avenue
3,"This was one of my first stops when I arrived in Paris as it was walking distance from my hotel.

Overall the crepe was pretty good, the service was fine,...",Crêpe Avenue
4,Cute creperie. Family atmosphere and speedy nice service. We went here twice on our trip and all kids included enjoyed savory and dessert crepes.,Crêpe Avenue
5,"I am an American who has worked for 10 years for a French Bank.   I have been to Paris many times and know how great the food is here.   

One thing that I...",Il Etait une Oie dans le Sud Ouest
4,"Good meal here. Basically rustic  Southwest France cuisine. Mains are duck and beef, apps roasted bone marrow in French onion soup. Nice bordeaux wine. Yea...",Il Etait une Oie dans le Sud Ouest
5,"As the name says ""one upon a goose in the south west"" it's a restaurant that focuses on South West French cooking. Their speciality is foie gras and a...",Il Etait une Oie dans le Sud Ouest
5,The chicken here is done extremely well! The chicken breast was juicy and perfectly cooked. No sign of being dry at all. The sauce or glaze they use to coat...,Nossa
5,A good find from your walk to the Pantheon. We were browsing randomly because we were already hungry and we found this restaurant. Its small but cozy...,Nossa
4,"Really great Rotisserie Chicken, nice tostas and good pasteis de nata from a small upbeat snack-bar type of joint. Few seats - reservations for dinner are...",Nossa
5,It was so good I forgot to take a picture!!! My family and I were unsure we'd be able to get a table because the outdoor seating was full. BUT we were...,Huguette
5,"Freddy makes this place standout and makes you feel a part of the city with his light, laughter, and expression. We randomly stopped by here and I will say...",Huguette
4,Charming restaurant with great people watching and even better food! We came for an early dinner and were seated immediately by the kind waitress. We sat...,Huguette
5,"My wife, daughter, daughter's friend, and I were fortunate to eat at Le Comtoir de L'Artise (CA) for New Year's Eve (NYE). We use Yelp a lot and discovered...",Le Comptoir de l'Artoise
5,"Wonderful quaint restaurant off the beaten path from the Champs Elysees. You feel like you are in a quiet house of a warm, lovely older French couple.

Food...",Le Comptoir de l'Artoise
5,Delicious food. Waiter was very friendly and helpful.  We stuck with specials of the day and had artichoke and mozzarella and grilled veggies.  The rizzoto...,Le Comptoir de l'Artoise
4,"Nice if overpriced gastropub, gourmet Asian food instead of the usual chips, burgers and shepherds pie.


Chicken Katsu Curry: 4 stars

Crispy duck rolls:...",The Duck and Rice
2,"Main Point: a good example of where u have Chinese food that is very par 2 subpar @ a kind of fancy place, where u could have went 2 Chinatown instead

sure...",The Duck and Rice
4,"More of a 3.5 star. Good place for a dim sum group lunch & share everything! Not expensive, we had 5 people and it cost 20/person. Overall not the best dim...",The Duck and Rice
5,Incredibly tasty! We ordered Adana and chicken shish and it was over the top. But the real deal is the dessert. It's much tastier than in Istanbul. I highly...,Antepliler
5,"Reminiscent of my visit to Istanbul, this restaurant delivers on delicious Turkish food with good service to boot. 

Having come with a Turkish friend who...",Antepliler
5,"Recommended by Cate from her previous visit there about 2 years ago.

My goodness, they know how to cook a meal.
The kabobs are just exceptional.

The...",Antepliler
5,"Excellent French Bistro at a surprisingly reasonable price point for London accompanied by a well curated wine list. 

Duck confit, steaks, Dover sole, etc....",Le Boudin Blanc
3,This is generally in my rotation for more casual french food in a lively atmosphere.  This is not a place you come for a quiet secluded table.  You are on...,Le Boudin Blanc
5,Stunning meal at Le Boudin Blanc. I had snails followed by lamb which were both delicious. Service was attentive and quick throughout the evening and made...,Le Boudin Blanc
5,This place is fantastic! Excellent service and excellent recommendations by our waiter as the menu is very very extensive.  Each and every dish looks...,Patara
1,"Food is good, but Service is terrible!

During our entire vacation to London, this was hands down the worst experience we've had 

Had a reservation but the...",Patara
3,"London. Had dinner here on the recommendation of the concierge at our hotel.  
The decor is beautiful. The waitstaff is friendly. 
We ordered the prawn...",Patara
2,"Recommended as a good option for dinner while in town. 

Stopped by to add our name to the waiting list as we were told it would be an hour wait (actually...",Dotori
5,"I absolutely adore this little place! Usually cheap food means compromised quality. This is literally the cheapest place to have Korean and Japanese food,...",Dotori
5,My daughter had eaten here before and knowing that I loved Korean food she suggested we visited for lunch today.  We arrived at around 12.20pm and I'm glad...,Dotori
5,"They may serve Italian here, but I felt like I had the traditional English bar/restaurant experience. The ambiance both inside and outside (a few outdoor...",The Bird In Hand
5,"WiFi pw: birdinhand 

They change their menu monthly, so don't pay attention to the pics on Yelp, except to see that the food looks very good. I stopped...",The Bird In Hand
5,"Of course, we found this location on Yelp, so it was a must since it was w/in walking distance. Is it terrible to say that I want to marry the cook of these...",The Bird In Hand
5,"Bottom Line up front, if you want steak and a great experience sit here and be ready for the culinary experience to follow.  I was walking originally to get...",Zelman Meats - Soho
4,This was a short walk from my hotel. It had great reviews and I was excited to try it. It was loud and the waiters were fun and friendly. The Moscow Mules...,Zelman Meats - Soho
4,"You may not know the  Zelman name, but he's behind some of London's most popular restaurants like Goodman steaks, Burger & Lobster, and Beast. In the latter...",Zelman Meats - Soho
5,"Great find for an early dinner before heading out to the evening! 

4 of us ordered 4 different pizzas, and out came a GIGANTIC pie with all our toppings...",Pizza Metro Pizza
4,"Really really like pizza metro when I crave... Well pizza!

The dough is amazing and they have a large choice of toppings - I usually go for simple toppings...",Pizza Metro Pizza
3,"I was expecting great things from this pizza restaurant, which has rave reviews on most food and restaurant review sites. We went with an Italian friend,...",Pizza Metro Pizza
5,"Consistently outstanding food and service! Something for everyone on the menu. 

Excellent apps and entrees: creative, top ingredients, best recipe , and...",Bernardi's Restaurant and Bar
4,"Great spot. The decor is really nice and makes for a nice place to enjoy brunch with friends.

We were excited to go for the bottomless mimosa special for...",Bernardi's Restaurant and Bar
3,I am rounding up from 2 stars because i'm being generous. I think my first few visits were far better than this last one. I hope it's the case they had an...,Bernardi's Restaurant and Bar
5,"If you are close to Hampstead Heath and the weather is reasonable, you should definitely venture to the Parliament Hill. It offers great views of London....",Parliament Hill
3,It's a big hill in a park area facing London downtown giving you a nicish skyline view. My problem is there are very tall and wide bushy trees blocking the...,Parliament Hill
5,lovely!,Parliament Hill
5,"Beautiful meal from start to finish. 

Note this meal was from pre-pandemic times and in person dining at the restaurant. It was delicious enough for me to...",Ikoyi
5,Ikoyi offers an absolutely spectacular pre-theater tasting menu. I was blown away by how fresh and flavorful all of the dishes were. Definitely want to come...,Ikoyi
5,"This was my first time eating African food & I loved it! I got the 7-course tasting menu, which they change up frequently, & was so impressed with each dish...",Ikoyi
5,"My friend and I decided to stop by here after a chocolate making class nearby for a midday pint and a quick snack. I grabbed an apple cider, which was...",The Castle
4,"The Castle was located on our daily route from our place to the train, so I often would walk by and see crowds of people enjoying happy hour cocktails...",The Castle
5,Great food and great vibe. The duck and burgers were good.  Get the sticky toffee pudding for desert..awesome!,The Castle
5,"I was never a big fan of Japanese cuisine until I went to this place.

Every dish is just phenonemal and the service is superb!

Every dish looks like a...",ROKA Canary Wharf
2,The food was fine as was the ambience and drinks - my biggest reason for the 2 stars is the service. We were asked about 4 times within 15 minutes of...,ROKA Canary Wharf
4,"Enjoyed our dinner, but it was short of five stars for me. 

The food was overall solid, but lacked differentiation. We ordered an assortment of sushi,...",ROKA Canary Wharf
4,"Great cafe with fire of natural lighting. They play a nice assortment of music, so you're able to study as well as catch up with friends. 

The cold brew...",Tap Coffee
3,I've been coming here for five years now but my last visit was underwhelming. The coffee does not display the same amount of care they used to apply. My...,Tap Coffee
5,This place serves the best coffee in London. Their mocha is great. They have large selection of pastries if you make it before noon. They don't have WiFi...,Tap Coffee
5,"First meal in UK and yelped guided me right!

It's a small neighbourhood restarting sitting in Battersea. Looks like a popular join for the locals, several...",Flour To The People
3,"We had the pizzas delivered and it is a bit disappointing. the sauce tasted literally like blended up tomato, very thin and tomato-y, so I am not impressed...",Flour To The People
4,"We came in for a brunch and there weren't any sourdough crumpets. But that was okay, we had toast instead and enjoyed our food! The coffee was solid and it...",Flour To The People
4,"You can't miss The Breakfast Club with its bright, bold yellow exterior. I was equally as impressed by the unexpected dark interior with plenty of decals...",The Breakfast Club
5,Very nice staff and the food was great. I would return there all the time.Tye eggs are good.,The Breakfast Club
4,"I love the very chilling and 80s American atmosphere of this place.
I came here for breakfast with my sister and we had a great time there.
The staff was...",The Breakfast Club
5,Absolutely fantastic Art Deco-style cocktail bar located in Brasserie Zédel. The atmosphere is very cosy and quiet - much appreciated to escape from the...,Bar Américain
5,"This is where you take someone when you are trying to impress them. Or if you are the great gatsby.

The venue itself is hiding several opulent rooms, from...",Bar Américain
4,Beautiful place. The drinks were well made (albeit pricey). The bartenders definitely know their craft and the bar is well stocked with liquor. They serve...,Bar Américain
4,"Utterly fantastic! 

We popped into here on a whim looking for a quick appetizer and a couple drinks before our dinner reservations at a nearby restaurant....",Prezzo
3,"Pizza was ok. Crust was a little weird. Chicken risotto was very aldente, but had good flavor. It needed some lemon juice. Service was slow.",Prezzo
3,Chain restaurant that looks good from the outside. Came for lunch and would say average. Shared Caesar salad which was boring and assortment of flatbread....,Prezzo
5,Had a lovely dinner here to celebrate our last night in London last weekend.  Made online reservations fairly easily and were quickly seated and brought...,Rabbit
5,"Stumbled upon here while in the area and was so glad we did because the food here is absolutely amazing. In London, you really cannot guarantee the quality...",Rabbit
5,"First off, it shouldn't be a shock that a Michelin restaurant on the Kings Road is serving fantastic food, so read this review as mere assurance that you're...",Rabbit
