tsne1,tsne2,label,label_predicted
-22.324852,12.529011,inside,0
-17.388271,-2.79883,inside,0
-33.142868,20.977283,inside,0
-27.49679,32.106544,inside,0
0.617348,-2.3227258,inside,4
-27.229021,4.4850144,inside,0
-21.466759,5.115795,inside,0
-24.16425,5.288433,inside,0
-20.088505,1.0646819,inside,0
-47.299786,18.333233,inside,0
-33.4418,-10.505813,inside,0
-30.517155,18.868021,inside,0
-28.056664,-14.817395,inside,0
-1.8981677,14.720867,inside,0
-27.321703,-26.257555,inside,0
-30.490086,20.658018,inside,0
-34.99546,27.53651,inside,0
-28.269886,24.003809,inside,0
-33.681683,40.8477,inside,0
-35.34521,3.1039956,inside,0
-18.599556,16.374369,inside,0
-26.21817,-8.452174,inside,0
-37.463066,-15.950015,inside,0
-3.636607,22.610334,inside,4
-38.418484,1.6254088,inside,0
-37.21833,19.687939,inside,0
-44.29347,10.682052,inside,0
3.8192773,-36.57312,inside,2
-20.618673,19.968287,inside,0
-16.496801,-17.028023,inside,0
-23.300432,-10.802026,inside,0
-46.200153,11.660495,inside,0
-16.172249,-10.893475,inside,0
-39.979206,15.515784,inside,0
-26.901241,12.531747,inside,0
-37.40524,-4.050565,inside,0
-23.021832,24.681976,inside,0
-44.69989,3.880346,inside,0
-24.501772,17.811172,inside,0
-46.013496,12.73069,inside,0
-41.548153,-12.88329,inside,0
-18.398006,22.517677,inside,0
-32.717342,5.8790197,inside,0
-31.827492,12.283959,inside,0
-30.892866,-19.926775,inside,0
-9.42693,-19.898075,inside,0
-29.498478,-22.551558,inside,0
-45.13168,5.4073706,inside,0
-24.405943,40.705406,inside,0
-35.891598,15.868942,inside,0
-30.843529,8.010146,inside,0
-40.860634,5.286829,inside,0
-35.06951,20.01869,inside,0
-25.978708,28.131992,inside,0
-37.047035,-7.255434,inside,0
-29.650394,33.580563,inside,0
-24.287558,27.365158,inside,0
-14.892015,-2.1366596,inside,0
-2.0131977,25.651403,inside,4
-43.45114,2.565851,inside,0
-31.783556,-2.7399435,inside,0
-45.75402,-17.107204,inside,0
-35.51287,2.988888,inside,0
-10.3779335,-6.729411,inside,0
-18.373138,-10.38726,inside,0
-26.61609,-0.90447104,inside,0
-44.84021,12.823712,inside,0
-19.619806,7.793034,inside,4
-41.563206,18.280226,inside,0
-14.217758,-4.6527305,inside,0
3.9676378,-12.784059,inside,4
12.072992,5.6276784,inside,0
-14.547147,26.249796,inside,0
-0.33708963,-1.9189267,inside,0
-21.763725,12.672107,inside,0
-37.082157,21.823748,inside,0
-24.742393,3.498131,inside,0
-23.643614,34.157795,inside,0
-38.009243,13.850987,inside,0
-24.327116,5.0584235,inside,0
-39.068264,-2.230687,inside,0
-18.59945,16.374485,inside,0
-11.867097,8.626518,inside,0
-44.970295,17.758802,inside,0
-16.857302,5.913823,inside,0
-25.893633,26.458471,inside,0
-0.6259685,-22.290487,inside,2
-40.99558,-0.83584744,inside,0
-37.0339,20.07403,inside,0
-31.048868,29.309275,inside,0
-17.920412,-1.5515608,inside,0
-32.3116,-10.438782,inside,0
-38.945686,8.964868,inside,0
-29.958273,7.382605,inside,0
-29.488268,18.897688,inside,0
-47.2871,8.3936,inside,0
-18.4079,10.61108,inside,0
-40.679554,12.313797,inside,0
-23.725508,33.216465,inside,0
-30.259472,35.762615,inside,0
-42.2655,14.900623,inside,0
-45.34493,42.13737,inside,0
-28.557404,26.835083,inside,0
-37.86233,25.943747,inside,0
-14.547082,26.249777,inside,0
-16.940516,-0.0041519846,inside,0
-48.22956,4.409114,inside,0
-31.728983,4.3972845,inside,0
-16.252148,8.045114,inside,0
-22.385126,-9.126532,inside,0
-13.060457,-14.982893,inside,2
-39.665657,-0.025113637,inside,0
-10.964821,-19.229136,inside,0
-41.775253,17.679459,inside,0
-49.0777,15.223384,inside,0
-25.865438,33.611565,inside,0
-27.19524,33.72925,inside,0
-36.891243,10.099301,inside,0
-20.130886,9.678262,inside,0
-46.42429,24.725863,inside,0
-28.105452,-3.179904,inside,0
-36.188908,-39.308258,inside,0
-20.035757,21.896729,inside,0
-67.93709,15.193004,inside,0
5.243451,-8.719148,inside,0
-33.69449,36.94722,inside,0
-27.61524,14.020559,inside,0
-28.22891,12.360052,inside,0
-28.66048,6.007339,inside,0
-29.2449,30.33007,inside,0
-31.256674,19.160227,inside,0
-15.302361,3.5475013,inside,0
-34.665527,29.636356,inside,0
-18.136198,-24.319624,inside,0
-25.86684,-2.0410938,inside,0
-18.59945,16.374485,inside,0
-33.334293,-10.54214,inside,0
-36.839485,-23.202557,inside,0
-26.80013,-0.8886657,inside,0
-18.594463,0.16809613,inside,0
-19.768927,12.254431,inside,0
-20.898466,-10.057,inside,0
-35.883396,39.0842,inside,0
-30.364452,-2.1612034,inside,0
-29.857857,10.30546,inside,0
-33.87913,26.509766,inside,0
-34.625328,37.480236,inside,0
-17.453724,-2.0265014,inside,0
-20.637447,-13.605926,inside,0
-13.898137,-9.994773,inside,0
-18.254528,4.652046,inside,0
-20.63,6.6256337,inside,0
-12.796099,0.8053789,inside,0
-16.23694,33.101913,inside,0
-29.087273,6.8039656,inside,0
-6.0983562,11.357019,inside,0
-25.655325,1.8577863,inside,0
-63.691635,0.42752147,inside,0
-40.30205,14.8052845,inside,0
-35.199924,38.11391,inside,0
-26.19843,34.9978,inside,0
-22.553938,-23.007202,inside,0
-24.740524,33.50657,inside,0
-46.8914,-4.7184424,inside,0
-27.09722,-2.4085941,inside,0
-43.32089,15.447068,inside,0
-24.903181,1.2299848,inside,0
-21.016275,-3.8933172,inside,0
-8.494672,-19.273626,inside,0
-29.22942,-2.3279033,inside,0
-16.634785,-14.220189,inside,0
3.1983397,7.2350645,inside,4
-15.116543,4.1606975,inside,0
-29.095377,-31.21185,inside,0
-24.169836,26.725046,inside,0
-35.66075,24.789942,inside,0
-22.173975,-5.2612195,inside,0
-19.763988,2.9813693,inside,0
-24.247126,15.232814,inside,0
-15.656687,-16.260677,inside,0
-37.73366,0.22499911,inside,0
-40.72232,11.4455185,inside,0
-36.562084,3.737457,inside,0
-26.58013,22.115896,inside,0
-25.724363,14.017578,inside,0
-45.77996,29.440588,inside,0
-29.572117,18.040993,inside,0
-43.19609,10.308904,inside,0
-6.035993,9.493704,inside,0
-30.259268,33.86028,inside,3
-46.125523,15.455474,inside,0
-45.217842,9.556359,inside,0
-31.335894,-4.2432694,inside,0
-48.58967,26.150555,inside,0
-24.53287,-2.9509742,inside,0
-38.05639,9.085061,inside,0
-27.489567,-11.986791,inside,0
-30.09388,-16.730434,inside,0
-23.758892,39.96848,inside,0
-33.373177,3.5166023,inside,0
-37.546593,-2.2186449,inside,0
-26.330248,-15.09992,inside,0
-33.049274,2.4757426,inside,0
-13.0715685,-12.255221,inside,0
-38.927822,-0.021373274,inside,0
9.137125,11.184523,inside,4
-22.38125,12.13913,inside,0
-30.446093,19.031513,inside,0
-23.008291,-37.535656,inside,0
-34.674965,7.6242347,inside,0
-31.631346,-10.981446,inside,0
-16.28149,-10.451765,inside,0
-27.243715,24.051723,inside,0
-22.33693,-6.2019243,inside,0
-50.912357,30.88703,inside,3
-44.34073,11.662746,inside,0
-29.693844,13.157452,inside,0
-50.890568,10.185878,inside,0
-24.884493,-0.9353678,inside,0
-19.90657,12.844729,inside,0
-33.787926,41.995754,inside,0
-28.601112,36.911674,inside,0
-15.112865,2.675887,inside,0
-31.077574,9.222836,inside,0
-34.10169,21.378006,inside,0
-32.825844,23.352194,inside,0
-20.429106,-3.9735205,inside,0
-23.998219,5.9477057,inside,0
-14.270828,-16.404512,inside,0
-24.32296,29.059748,inside,0
-26.49604,1.3227415,inside,0
-20.086267,3.7258089,inside,0
-12.344972,-2.949866,inside,0
-26.33253,2.0767674,inside,0
-28.793549,20.603886,inside,0
-9.767937,-6.256461,inside,0
-58.456287,3.3866155,inside,0
-7.1088834,-4.7941847,inside,0
35.368862,-17.800686,inside,4
-27.549292,19.280884,inside,0
-5.020761,7.1999393,inside,0
-34.61643,-19.488682,inside,0
-26.911724,35.11342,inside,0
-30.602144,2.8465173,inside,0
-21.977024,3.1419976,inside,0
-14.547147,26.249796,inside,0
-39.841614,0.7700852,inside,0
-44.008224,13.371006,inside,0
-33.792515,5.7435184,inside,0
-10.098472,-4.7294865,inside,0
-31.109394,6.4718876,inside,0
-16.588913,8.294514,inside,0
-20.775702,14.646093,inside,0
-40.012035,-9.800348,inside,0
-35.87177,12.477177,inside,0
-19.693851,-25.468815,inside,0
-30.634632,-13.5571575,inside,0
-27.190075,-8.846415,inside,0
-29.721151,37.73609,inside,0
-26.438887,16.252577,inside,0
-45.41989,9.345372,inside,0
6.5999427,-0.5116246,inside,3
-42.876072,22.585718,inside,0
-24.5989,-5.0554,inside,0
-35.63049,20.821266,inside,0
-45.34493,42.13737,inside,0
-34.357315,2.0693688,inside,0
-32.22658,17.289606,inside,0
-19.029177,-8.296011,inside,0
-9.010844,18.213589,inside,4
-39.76409,9.722994,inside,0
-30.670826,-23.836586,inside,0
-20.050234,26.037092,inside,0
-22.883419,26.572594,inside,0
-22.73251,15.882884,inside,0
-35.853233,12.60129,inside,0
-32.427284,25.224264,inside,0
-27.295988,-24.919567,inside,0
-34.878845,18.655283,inside,0
-20.571924,19.8135,inside,0
-40.819168,25.24695,inside,0
-16.555265,13.71438,inside,0
-32.058113,-27.385193,inside,0
-44.15583,12.819639,inside,0
-30.45076,-0.9018404,inside,0
-34.073856,5.6553235,inside,0
-29.720598,4.795254,inside,0
-31.551672,0.2615571,inside,0
-12.684139,22.168407,inside,4
-19.301126,17.645494,inside,0
-43.303795,18.75341,inside,0
-12.308781,37.817352,inside,0
-42.070457,4.8365993,inside,0
-27.418512,10.821884,inside,0
-46.90506,9.739532,inside,0
-27.174093,30.556187,inside,0
-7.766241,-1.8649518,inside,0
13.9157095,-34.861485,menu,2
10.308984,-37.73513,menu,2
18.303799,-16.222647,menu,2
12.016843,-46.985905,menu,2
23.914495,-29.842571,menu,2
7.564001,-31.721516,menu,2
24.56961,-23.64634,menu,2
8.671538,-44.001,menu,2
18.956963,-19.576128,menu,2
21.996067,-42.116135,menu,2
-4.9716268,-21.804848,menu,0
-9.179678,-38.100243,menu,0
-2.32334,-23.45414,menu,2
13.220119,-40.349487,menu,2
-11.715644,-32.79641,menu,0
7.0897694,-22.277447,menu,2
19.064129,-29.965048,menu,2
9.123979,-25.411068,menu,2
7.9301105,-17.805847,menu,2
-15.687298,-14.351613,menu,2
8.66875,-27.709152,menu,2
19.551949,-39.16799,menu,2
10.804722,-44.51011,menu,2
9.750619,-7.1448393,menu,0
-13.206748,-35.035767,menu,2
-2.4091957,-10.957601,menu,0
8.458563,-32.650978,menu,2
-2.0667858,-49.762768,menu,2
25.018858,-30.12342,menu,2
-9.7951765,-31.121504,menu,0
-10.429787,-25.825924,menu,0
27.119816,-36.367702,menu,2
17.40696,-41.16158,menu,2
18.145876,-49.91773,menu,2
-3.1989734,-32.222786,menu,2
18.23368,-50.070374,menu,2
-13.092918,-21.09021,menu,0
25.324415,-23.955221,menu,2
20.953253,-45.935696,menu,2
-11.056093,-24.545355,menu,2
29.807915,-40.229385,menu,2
-9.422373,-24.973309,menu,2
1.8007951,-48.840702,menu,2
0.020454876,-18.374163,menu,2
13.331944,-48.004265,menu,2
17.923433,-5.1080174,menu,4
10.928307,-10.914744,menu,2
6.8841825,-12.811367,menu,2
9.863524,-43.982758,menu,2
21.342289,-42.118416,menu,2
12.783819,-26.826462,menu,2
9.951492,-23.20529,menu,2
10.417733,-10.629741,menu,2
-1.9012641,-28.753023,menu,2
14.912024,-42.787678,menu,2
27.911253,-43.28503,menu,2
11.876066,-14.411991,menu,2
17.452396,-42.30685,menu,2
12.149756,-28.360765,menu,2
25.90251,-35.011093,menu,2
-9.081246,-34.66783,menu,2
22.337742,-27.871126,menu,2
19.421698,-33.23106,menu,2
9.270454,-10.6101465,menu,2
11.6677065,-46.488888,menu,2
14.680361,-5.6896315,menu,4
17.126303,-12.6965275,menu,2
9.78103,-44.339153,menu,2
23.68602,-21.509445,menu,3
-0.960407,-35.220543,menu,2
19.537354,-35.55067,menu,2
25.70633,-36.19005,menu,2
0.8799674,-10.90167,menu,0
4.017808,-25.72477,menu,2
28.993988,-35.422424,menu,2
3.191397,-50.19668,menu,2
9.919859,-30.303787,menu,2
19.363178,-17.976467,menu,2
-0.51718986,-20.475136,menu,2
27.033413,-38.316456,menu,2
16.648548,-15.288434,menu,2
15.1744175,-29.767794,menu,2
18.343784,-6.2597437,menu,2
-13.338309,-16.877697,menu,2
-0.73066205,-7.312893,menu,0
-13.221383,-44.53723,menu,2
3.2563586,-45.77558,menu,2
-2.0393226,-32.091946,menu,2
18.460382,-38.21076,menu,2
-0.74580145,-41.007298,menu,0
24.53019,-22.00318,menu,2
3.445313,-21.111807,menu,2
-1.3801925,-27.820915,menu,0
2.5310469,-42.335938,menu,2
12.1838255,-17.771137,menu,2
10.394546,-20.572666,menu,2
-6.0727215,-23.121998,menu,2
23.168316,-49.497215,menu,2
11.248401,-36.12469,menu,2
-3.9519343,-20.569197,menu,2
10.267613,-42.7074,menu,2
12.898276,-42.897987,menu,2
11.285545,-29.410704,menu,2
-0.7876583,-16.839754,menu,2
6.174819,-29.592798,menu,2
17.835272,-18.449812,menu,2
13.47903,-22.406935,menu,2
-8.466255,-15.251401,menu,2
-17.93344,-19.443296,menu,0
-10.495011,-29.302668,menu,2
-1.4656615,-48.80881,menu,2
16.01691,-35.31905,menu,2
20.136192,-40.3725,menu,2
16.339666,-37.501225,menu,2
14.570718,-40.316433,menu,2
7.6072125,-52.723507,menu,2
-0.06782173,-27.088192,menu,2
-21.334644,-24.883923,menu,0
13.917722,-29.186392,menu,2
11.991556,-40.476383,menu,2
-4.161103,-20.57423,menu,2
-2.7055366,-53.042225,menu,0
-4.523998,-22.856049,menu,2
23.580326,-10.943322,menu,3
21.829178,-19.124046,menu,2
9.999459,-13.419278,menu,2
24.24549,-52.111637,menu,2
29.082258,-4.755523,menu,4
2.22962,-54.336422,menu,2
9.550861,-10.32912,menu,2
9.775951,-56.007786,menu,2
7.0718937,-28.587776,menu,2
-13.346195,-20.774527,menu,0
-7.2805066,-29.857252,menu,2
15.65648,-31.767752,menu,2
-10.98629,-40.190186,menu,2
1.9956979,-34.561264,menu,2
11.083145,-8.046329,menu,4
14.889759,-39.498924,menu,2
-13.652792,-27.837381,menu,0
9.528904,-35.529663,menu,2
13.30032,-28.08342,menu,2
22.136234,-43.31016,menu,2
-6.9753532,-28.397747,menu,2
16.917997,-36.766743,menu,2
19.074406,-43.95555,menu,2
9.363917,0.68280137,menu,2
28.72451,-46.34718,menu,2
-25.989342,-17.07987,menu,0
18.510954,-47.87314,menu,2
-8.340362,-25.989935,menu,2
-3.2737558,-43.705982,menu,2
27.779032,-36.6753,menu,2
-11.03287,-43.880554,menu,2
27.304728,-36.68809,menu,2
18.647726,-43.76239,menu,2
5.8521423,-36.008766,menu,2
5.0609827,-33.702324,menu,2
26.054874,-42.79863,menu,2
15.244456,-33.030468,menu,2
23.430733,-42.619644,menu,2
29.709,-20.617382,menu,2
6.9299345,-41.30939,menu,2
25.680021,-43.60491,menu,2
3.0096805,-50.81671,menu,2
5.2898903,-39.331654,menu,2
21.602253,-25.57172,menu,2
12.138598,-26.02587,menu,2
-6.5059547,-15.755821,menu,2
4.8913655,-38.52664,menu,2
4.1351895,-16.280518,menu,2
-14.401458,-23.648357,menu,2
5.686346,-18.373743,menu,2
11.455089,-24.103477,menu,2
5.4747605,-42.368385,menu,2
16.878239,-43.646175,menu,2
-8.556558,-23.55393,menu,2
12.311807,-19.529861,menu,2
12.48995,-24.011398,menu,2
8.161682,-13.641592,menu,2
0.6417523,-12.365096,menu,2
9.535232,-36.114155,menu,2
-13.095992,-23.103334,menu,2
7.2602906,-15.734166,menu,2
17.225403,-28.185654,menu,2
-12.413978,-34.259293,menu,2
24.40354,-44.159523,menu,2
-8.258572,-32.679863,menu,2
-13.415376,-24.5052,menu,0
-16.844774,-21.867653,menu,3
18.968744,-18.424278,menu,2
-10.137988,-19.851917,menu,0
3.1065884,-49.900787,menu,2
0.03610063,-23.505743,menu,2
13.575842,-30.002283,menu,2
-11.324718,-16.363941,menu,2
11.262735,-18.637302,menu,2
-24.398203,-12.464802,menu,0
-4.5653696,-23.569807,menu,2
5.2841415,-18.96697,menu,2
40.901054,-28.80726,menu,2
1.1966636,-21.923752,menu,2
14.038731,-14.867118,menu,0
-5.712836,-15.92832,menu,2
5.5086956,-21.879696,menu,2
-1.8797398,-29.02945,menu,2
16.787874,-41.500576,menu,2
10.384824,-24.207174,menu,2
25.887005,-36.97736,menu,2
19.01727,-13.534563,menu,2
7.6641817,-20.743013,menu,0
29.941715,-40.671227,menu,2
-6.2711773,-31.77837,menu,2
29.200172,-33.53172,menu,2
-14.969829,-34.96846,menu,0
12.14053,-23.20051,menu,2
-0.39826995,-19.516157,menu,2
2.0277245,-22.263834,menu,2
-4.71224,-29.754349,menu,2
23.042265,-18.472404,menu,2
23.249636,-37.64143,menu,2
5.181206,-24.737282,menu,2
6.8561645,-37.512966,menu,2
24.957048,-45.666847,menu,2
9.981478,-24.22974,menu,2
9.170298,-35.71064,menu,2
-0.36530918,-15.597165,menu,2
15.23475,-42.615654,menu,2
-15.817975,-24.030119,menu,0
20.874014,-17.895931,menu,2
9.745467,-33.36181,menu,2
18.649315,-24.410841,menu,2
26.292093,-36.011684,menu,2
21.728954,-48.335445,menu,2
0.04910264,-26.486942,menu,2
-15.797842,38.22557,menu,2
15.512092,-45.15588,menu,2
-15.330139,-6.5022407,menu,0
5.320233,-20.34964,menu,2
9.540108,-26.921583,menu,2
2.5019467,-20.81818,menu,2
9.869972,-42.705685,menu,2
7.3589077,-38.398396,menu,2
6.84644,-12.791127,menu,2
1.2722994,-50.560623,menu,2
-28.81764,1.7736188,menu,0
29.996593,-40.88991,menu,2
-12.827537,-16.409607,menu,2
14.754294,-12.444339,menu,2
-14.821842,-26.175362,menu,0
0.4912218,-18.733831,menu,2
20.42739,-52.006134,menu,2
28.530703,-35.463055,menu,2
-2.4786732,-33.6003,menu,2
12.002666,-14.203405,menu,2
0.22079308,-2.2167041,menu,2
18.671717,-40.811485,menu,2
-3.085725,-27.289694,menu,2
16.912834,-22.224596,menu,2
-2.0586476,-49.64333,menu,2
22.388855,-40.025246,menu,2
3.7082899,-27.127783,menu,2
19.004896,-15.584465,menu,2
1.8012483,-48.841564,menu,2
12.668335,-38.9469,menu,2
23.987627,-48.3939,menu,2
18.312138,-20.25529,menu,2
6.959461,-40.44598,menu,2
21.669575,-22.863483,menu,2
6.948298,-29.953789,menu,2
-4.3967075,-31.908068,menu,2
8.603358,-21.258259,menu,2
15.783882,-33.04802,menu,2
12.197219,-35.293015,menu,2
12.929152,-41.03535,menu,2
7.780806,-52.64584,menu,2
14.7195215,-31.670778,menu,2
4.9982467,-13.663607,menu,2
15.257406,-41.430637,menu,2
-11.252498,-25.268822,menu,2
17.972609,-16.333641,menu,2
24.670635,-37.46804,menu,2
5.6879125,-23.3236,menu,2
23.705116,-47.680653,menu,2
16.680481,-17.827354,menu,2
-7.4844217,-8.84974,menu,0
21.326138,-43.4023,menu,2
33.36657,-44.29995,menu,2
0.11112601,-47.388752,menu,2
-6.348836,-33.643127,menu,2
24.446474,-38.082886,menu,2
0.648209,-41.224792,menu,2
9.4863205,-24.32236,menu,2
5.245519,-53.75124,menu,2
6.470732,-38.087814,menu,2
17.798834,-45.552273,menu,2
-9.637792,-12.572075,menu,0
-1.1104763,-13.417091,menu,0
19.650484,-15.490511,menu,2
28.794285,-38.941376,menu,2
-19.016603,-26.081553,menu,0
-12.419874,-24.822771,menu,0
27.419563,-43.488213,menu,2
3.5873265,-24.169458,menu,2
26.101011,-29.910398,menu,2
4.780286,-54.301815,menu,2
-2.6973696,-28.896486,menu,2
18.464718,-48.00431,menu,2
-11.30269,-25.532413,menu,0
7.791796,-38.347088,menu,2
25.084135,-26.36292,menu,4
3.9963074,-16.367287,menu,2
7.875849,-31.433044,menu,2
1.4147797,-28.040457,menu,2
8.919026,-30.06013,menu,2
8.273135,-19.306927,menu,2
-10.360649,-31.337803,menu,0
11.995888,-44.8134,menu,2
17.333242,-47.566994,menu,2
17.921717,-31.328402,menu,2
-19.790773,2.1051118,menu,0
0.27284235,-29.353245,menu,2
-3.4886696,-33.962147,menu,2
-21.32733,10.375587,menu,0
19.73954,-45.95359,menu,2
18.926071,-27.567265,menu,2
11.382852,-39.301804,menu,2
9.775427,-25.150225,menu,2
19.613564,-42.04422,menu,2
-9.987463,-26.299366,menu,2
0.04622717,-25.688387,menu,2
-6.66561,-35.867123,menu,0
15.37102,-25.763119,menu,2
-15.167835,14.024994,menu,0
28.334194,-37.636246,menu,2
9.900451,-34.490097,menu,2
21.378576,-47.368454,menu,2
19.179276,-47.545578,menu,2
-0.2811068,-3.7013593,menu,0
21.389944,-16.241425,menu,2
-2.8166623,-27.17213,menu,2
-8.16302,-43.769142,menu,2
-15.055617,-39.023632,menu,2
0.6026005,-32.872692,menu,2
-2.2587693,-32.99737,menu,2
4.282267,-28.57967,menu,2
28.82056,-38.952263,menu,2
9.378138,-18.535618,menu,2
-17.664358,-32.25268,menu,2
-9.266931,23.885616,menu,3
8.953837,-16.221418,menu,2
19.08121,-45.65021,menu,2
20.661465,-8.724735,menu,2
11.292363,-27.098871,menu,2
-17.115862,-24.366,menu,0
11.185636,-26.716284,menu,2
28.226023,-36.498283,menu,2
9.732255,-15.32133,menu,2
22.8053,-52.22557,menu,2
11.1686325,-25.905107,menu,2
14.102583,-26.174814,menu,2
2.096784,-34.469585,menu,2
25.026722,-32.794056,menu,2
10.124047,-35.33961,menu,2
3.2512646,-41.98211,menu,2
24.763613,-35.06009,menu,2
-3.1635768,-40.485756,menu,2
27.403257,-40.22063,menu,2
13.328952,-43.033966,menu,2
-1.9252709,-39.53031,menu,2
24.900846,-30.119389,menu,2
23.288605,-39.62847,menu,2
10.39491,-47.740562,menu,2
5.239662,-19.528553,menu,2
-21.122738,-5.8390927,menu,0
4.6556115,-42.311653,menu,2
24.23725,-32.011127,menu,2
29.743778,-30.651497,menu,2
-1.4789363,-29.974546,menu,2
-4.331484,-45.42411,menu,2
1.2025459,-12.10021,menu,2
15.254863,-39.28707,menu,2
10.376219,-22.876307,menu,2
1.7623076,-12.960796,menu,2
-30.094473,-34.461708,menu,0
26.735403,-34.542236,menu,2
15.6275425,-44.99823,menu,2
8.436576,-29.680296,menu,2
17.82956,-38.910614,menu,2
0.6501837,-51.141907,menu,2
-12.86669,-30.49737,menu,2
18.127224,-43.533123,menu,2
-3.010092,-24.309391,menu,2
13.840585,-41.246166,menu,2
23.050873,-30.81508,menu,2
-13.484474,-31.448254,menu,2
-12.812421,-27.374237,menu,0
-1.9886725,-31.317728,menu,2
18.255774,-33.6003,menu,2
22.271107,-38.60407,menu,2
1.2723136,-50.560127,menu,2
-5.540906,-42.777897,menu,2
22.380587,-46.060406,menu,2
2.2909243,-16.41175,menu,2
16.430069,-20.861921,menu,2
-4.3314795,-45.423553,menu,2
8.267258,-35.49822,menu,2
9.333468,-36.93797,menu,2
9.535865,-37.019123,menu,2
26.071272,-33.54672,menu,2
31.832003,-38.44753,menu,2
-19.454142,-25.572773,menu,0
20.11136,-37.49311,menu,2
6.303568,-15.893243,menu,2
20.07387,-40.271107,menu,2
12.774073,-45.980442,menu,2
7.1183133,-39.735783,menu,2
6.7288513,-17.27334,menu,2
1.5293664,-37.471024,menu,2
7.1109567,-50.4372,menu,2
21.129145,-49.14376,menu,2
3.2670646,-23.820494,menu,2
-15.351537,-29.78743,menu,0
16.322208,-38.513897,menu,2
1.6924416,-45.914886,menu,2
-21.506857,-25.967323,menu,0
25.270693,-46.37171,menu,2
8.800261,-41.824654,menu,2
21.39469,-16.238865,menu,2
-47.40676,-16.027164,menu,0
9.490783,-45.684673,menu,2
19.90095,-32.191563,menu,2
-9.378363,-45.6079,menu,2
7.344784,-24.720572,menu,2
2.0114632,-47.694168,menu,2
8.276505,-13.153722,menu,2
-13.046036,-22.89506,menu,0
0.2379091,-12.510231,menu,0
-11.417451,-27.911036,menu,0
22.591766,-28.197483,menu,2
23.381628,-24.730562,menu,2
5.1718297,-39.10873,menu,2
0.2710349,-47.383068,menu,2
-13.963484,-18.452868,menu,2
-13.25045,-44.559795,menu,2
25.925573,-24.09412,menu,0
17.09859,-40.744442,menu,2
5.986683,-52.974247,menu,2
-2.8701131,-36.893402,menu,2
12.092223,-30.523579,menu,2
-9.665853,-26.29504,menu,2
1.9218488,-11.330517,menu,4
11.110473,-43.857685,menu,2
12.469465,-39.95368,menu,2
23.734459,-51.87625,menu,2
7.811266,-23.04909,menu,2
14.902919,-37.196796,menu,2
4.57826,-15.165979,menu,2
3.9559257,-48.046085,menu,2
10.685087,-43.258415,menu,2
26.07916,-39.454845,menu,2
0.56220776,4.741478,menu,0
12.5436325,-31.815832,menu,2
-3.9521258,-41.017925,menu,2
-0.67771715,-45.716457,menu,2
23.468895,-51.881516,menu,2
15.548773,-17.753323,menu,2
18.052135,-36.367104,menu,2
-1.5355868,-33.164894,menu,2
-15.929791,-40.9503,menu,2
10.118319,-39.34775,menu,2
12.454106,-22.763733,menu,2
-22.330236,-14.628562,menu,0
8.956311,-43.35601,menu,2
5.040175,-18.091524,menu,2
27.150389,-38.526222,menu,2
6.9860177,-10.2521925,menu,2
20.642405,-21.87761,menu,2
1.001772,-43.666397,menu,2
14.844379,-24.059341,menu,2
-1.1090817,-46.806915,menu,2
-11.895795,-26.463926,menu,0
-38.295166,-9.707193,menu,0
7.379569,-32.833675,menu,2
-11.865007,-8.0890255,menu,2
2.7883337,-20.896,menu,2
11.073867,-26.116587,menu,2
7.008089,-50.106617,menu,2
21.557425,-44.775116,menu,2
5.1373997,-26.556261,menu,2
-3.618866,-4.0266314,menu,0
0.3742308,-41.170826,menu,2
-15.332309,-29.442728,menu,0
24.018208,-30.238695,menu,2
-17.60617,-23.198929,menu,0
26.8547,9.387967,menu,4
13.679217,-39.800518,menu,2
9.789944,-31.769258,menu,2
9.818923,-19.011887,menu,2
-12.983282,-36.056473,menu,2
24.145739,-44.87317,menu,2
-15.846378,-40.70759,menu,2
15.027497,-26.580862,menu,2
9.05267,-15.37797,menu,2
-5.014045,-22.061981,menu,0
18.033537,-14.598699,menu,2
-1.7858094,-19.899595,menu,0
21.678045,-31.111988,menu,2
10.217009,-17.17081,menu,2
20.042213,-23.532728,menu,2
-10.398243,-26.977148,menu,2
-7.7304187,-22.422337,menu,2
-9.14087,-34.089977,menu,2
17.473671,-28.378916,menu,2
-13.717132,-31.531528,menu,0
17.821829,-16.028872,menu,2
17.245367,-37.934353,menu,2
16.324886,-43.943996,menu,2
-10.887107,-23.970911,menu,0
-5.511716,-36.238815,menu,2
-0.6511617,-27.483839,menu,2
18.112902,-40.515327,menu,2
-12.561884,-5.203986,menu,2
9.734294,-26.114138,menu,2
14.754003,-31.545689,menu,2
-30.412651,16.99437,menu,0
4.4358582,-41.536224,menu,2
10.539578,-28.273956,menu,2
17.116262,-19.98312,menu,2
24.295534,-48.48304,menu,2
17.684414,-9.79472,menu,2
6.8797197,-50.121864,menu,2
8.877927,-7.8594704,menu,2
-4.041259,-47.661705,menu,2
-0.26902026,-22.419617,menu,2
25.47639,-31.38072,menu,2
-5.595727,-20.611645,menu,2
17.066303,-39.996723,menu,2
-15.63949,-27.980064,menu,0
14.210604,-13.619147,menu,0
8.703397,-17.481993,menu,2
24.893122,-45.678783,menu,2
27.210686,-35.57132,menu,2
-6.623362,6.9507627,menu,0
2.053205,-18.33184,menu,2
13.259204,-37.890583,menu,2
-5.903865,-35.83904,menu,2
22.087896,-16.167469,menu,2
